1	1	0.0	437.38993887388085
2	1	41.09038856806424	499.88617041883936
3	1	81.09309295643419	575.96180521293
4	1	125.8661121061734	621.1090675799579
5	1	166.62467547283774	672.0709640612828
6	1	203.26686202482563	733.0454196057782
7	1	254.48701371125108	769.0255466831029
8	1	295.38062257049666	771.7097622323113
9	1	332.32722943591386	763.4337457996573
10	1	370.15903105102643	810.0526014173496
11	1	403.37200131751905	835.4778374443747
12	1	439.1421885410762	798.114550306561
13	1	483.66363769901596	786.7485049164573
14	1	542.4722421198177	799.5012249897663
15	1	584.1010942650853	717.0504246471464
16	1	630.7234322872536	685.0498247878689
17	1	673.3246039574401	638.1085589383738
18	1	717.500077964279	602.1399913477286
19	1	761.1932629781465	510.29754229514407
20	1	815.0739853635673	449.1070192551982
21	1	819.8233402778537	377.55435341151417
22	1	863.0938783390858	293.51658742124766
23	1	882.0746166912862	199.99375775860526
24	1	941.7450882989359	97.25326878359786
25	2	482.200420708112	457.59709845118834
26	2	488.9122397350967	474.03948321224067
27	2	474.39965237679723	480.9118290973957
28	2	456.94593122425454	514.8077496425101
29	2	436.15290584317216	526.3274046116195
30	2	415.49151599867986	543.05523589538
31	2	397.2073483164782	564.1250993339245
32	2	359.3623498597685	560.4598277303315
33	2	329.68538714503455	578.8141979605317
34	2	292.2125785113971	592.1242344519501
35	2	269.9563249148071	607.7263013357388
36	2	240.42404026240627	610.8052998646006
37	2	212.1936594473703	617.9267957918792
38	2	189.0651006497562	633.0280568051091
39	2	167.48250654706266	630.225147329622
40	2	153.27881289327968	629.438532315261
41	2	144.82850950333693	624.0568946895405
42	2	142.87753541466924	628.7019778018191
43	2	140.733245918417	620.0100581333785
44	2	149.93520723155194	615.01957821625
45	2	162.80765080576415	602.462951585688
46	2	186.40143975679385	589.0466374893506
47	2	206.08977019908693	585.4840751224823
48	2	229.72974994481498	576.4299784162699
49	2	259.1343748932517	560.7076099816952
50	3	448.321252158859	841.6337752660756
51	3	469.1624244740255	838.0992621290397
52	3	492.5684338395032	837.5011805190829
53	3	506.94128664499834	829.3001417802742
54	3	542.948644708451	808.8972116935402
55	3	554.2877317749779	787.1344046300799
56	3	564.633620672586	772.4580575480989
57	3	569.3196548602534	744.3540253220784
58	3	564.1575260863125	726.1367331491022
59	3	568.93157841411	720.8134951264063
60	3	553.198266772346	696.7385823508652
61	3	540.4186615912618	666.7601859369521
62	3	515.776342935361	651.024171528445
63	3	506.9862767278338	624.8450290450057
64	3	469.75086531931913	618.2387245478717
65	3	443.15160609281435	619.2535480699453
66	3	415.5061445177412	600.0219160653495
67	3	391.39034369752994	595.3276285700229
68	3	370.6693022374712	595.0571370056713
69	3	350.1829465498929	609.5976179088377
70	3	341.56042917849345	611.2631026992223
71	3	326.31599965342895	630.6256287725056
72	3	324.3940125582625	646.5130997970233
73	3	319.01409842225235	664.5662951951571
74	3	325.72137486061774	692.4712952508181
75	4	812.931244884403	273.2953358168803
76	4	838.7343992966103	369.55752983585967
77	4	824.9041122400644	452.7152898439164
78	4	787.8016666529944	543.5219446902448
79	4	798.6484173349256	599.1821126227509
80	4	742.1760156277124	723.1863781300224
81	4	764.4868554709519	761.3054686493474
82	4	696.3252576413627	831.2208796119425
83	4	674.062045168909	875.2100769450872
84	4	630.2818663207713	908.154210879337
85	4	624.1364139948649	997.7838620998458
86	4	584.8673847393592	988.4652067546258
87	4	528.4466754750616	996.4134196113338
88	4	483.1490275818208	955.6047183656391
89	4	445.88981086055503	937.8036421306396
90	4	387.08131346220057	913.1229951986119
91	4	334.02548674406125	869.8689700255943
92	4	289.7847905701591	818.6094441949195
93	4	222.45938648104755	781.0233240149867
94	4	170.91369671739216	716.5266209660576
95	4	113.04831005436448	626.1825727456716
96	4	61.036371726290646	525.8573253869342
97	4	7.1941862463441435	459.12155666976474
98	5	974.4237844369052	231.24855772434594
99	5	951.9643367707021	272.66574373935026
100	5	909.04033243613	296.3199118761507
101	5	869.928988388494	291.9977984558713
102	5	814.7674414869801	319.8358735248841
103	5	878.2862472227093	318.4707530397498
104	5	795.4374761312517	341.5164197718224
105	5	744.8676996958382	378.20384018143113
106	5	712.1418675669453	345.6632141035382
107	5	713.0661399430171	399.9932056068673
108	5	641.2061067143572	415.4667098503201
109	5	615.460830512005	369.7768483726799
110	5	652.918934821543	409.76085743596036
111	5	604.3306018815892	413.32204802378044
112	5	622.3890925213353	428.0491939511427
113	5	580.0767058434249	419.6450592196197
114	5	633.1094487245306	396.84272830145034
115	5	664.0841307025304	395.70690081945804
116	5	664.8066126405686	420.91017936957985
117	5	702.6576916090642	434.46539351481374
118	5	746.9678960403401	381.99543543491063
119	5	758.3684977312477	402.67499241961974
120	6	726.0602766793661	666.0002215188083
121	6	754.5055670448445	669.9756566899638
122	6	784.1433502913695	645.8846242511318
123	6	813.561370491199	624.7781450410928
124	6	840.9328556334117	585.6838544369857
125	6	853.3344838791152	610.1162249456129
126	6	853.0942113276141	585.6084943870858
127	6	863.4139504690364	572.7639469533171
128	6	912.5767937294306	533.3984847515193
129	6	913.7161143147938	528.7235669511439
130	6	944.5584649872857	488.6546925753613
131	6	959.2290798265689	466.39386082289116
132	6	952.1167321393563	421.7742765990892
133	6	966.8675467746523	400.97110849828573
134	6	919.3728170225876	376.08701804135325
135	6	937.2941394678961	349.81724397862786
136	6	955.2711056833796	322.976734921615
137	6	966.4716010759768	300.9322997703871
138	6	916.2570475336349	288.90639195191727
139	6	916.0245812556972	266.2448276606328
140	6	924.3622062103855	243.46812133933383
141	6	937.4198114490786	233.54813670509427
142	6	882.5695400205823	218.28148576335317
143	6	853.6087797891328	208.77000404995763
144	6	853.5428157261636	219.64988953570614
145	7	283.01552556826095	970.647613931791
146	7	310.95535426212757	966.8898975768004
147	7	340.84039514341464	933.8649137231738
148	7	332.3860067116634	980.6216838270119
149	7	349.29221038262517	982.053968807013
150	7	359.6451744715469	970.528790605412
151	7	384.4396544972941	987.0872868973901
152	7	384.91483544293243	985.4249977118002
153	7	391.5362547188348	969.3834011434294
154	7	417.6956385540008	973.668187277388
155	7	429.65205364789153	999.6501200266715
156	7	493.1396659628184	947.1743884730556
157	7	459.6595188716448	980.6782139449656
158	7	492.3935164753342	948.051170896164
159	7	486.91477710562714	946.3406529743186
